SeqA	SeqB	ANI	SD	N	Omega	Frx
GUT_GENOME287004	GUT_GENOME018729	75.9582014209792	5.24698770561114	191	7706	2.47858811315858
GUT_GENOME287004	GUT_GENOME029117	75.5755906120714	5.02801634583942	180	7837	2.29679724384331
GUT_GENOME287004	GUT_GENOME066320	74.837932084445	3.71941718832479	224	9411	2.380193390713
GUT_GENOME287004	GUT_GENOME067559	74.6939748006909	4.23534790956203	222	7493	2.96276524756439
GUT_GENOME287004	GUT_GENOME091220	75.2256349617185	3.51021883969665	201	8587	2.34074764178409
GUT_GENOME287004	GUT_GENOME092268	74.8683613104214	3.79172494822166	210	9284	2.26195605342525
GUT_GENOME287004	GUT_GENOME092376	75.0086996868113	3.83212040766249	202	8959	2.25471592811698
GUT_GENOME287004	GUT_GENOME093513	75.1185675364467	3.77808032597667	205	8671	2.36420251412755
GUT_GENOME287004	GUT_GENOME094058	74.8053076646618	3.71410925103081	244	9117	2.67631896457168
GUT_GENOME287004	GUT_GENOME103665	75.2388143117757	4.54451129620683	220	7505	2.93137908061292
GUT_GENOME287004	GUT_GENOME104028	74.8697196900912	3.65795223391264	232	9028	2.56978289765175
GUT_GENOME287004	GUT_GENOME104378	74.8681043878817	3.85431191492857	222	8783	2.52761015598315
GUT_GENOME287004	GUT_GENOME109037	75.0958220915302	3.68290626395592	231	8547	2.7027027027027
GUT_GENOME287004	GUT_GENOME120881	75.1488854734563	3.76002001406086	192	8913	2.15415684954561
GUT_GENOME287004	GUT_GENOME130816	75.1019373719213	3.64272610386449	192	8712	2.20385674931129
GUT_GENOME287004	GUT_GENOME132204	76.0074020512831	5.08068309211754	214	10147	2.10899773332019
GUT_GENOME287004	GUT_GENOME132205	76.3041368519783	5.11207415320581	221	8609	2.56708096178418
GUT_GENOME287004	GUT_GENOME132206	75.2663372868577	6.79024456807253	64	8833	0.724555643609193
GUT_GENOME287004	GUT_GENOME137479	75.1852832307938	3.61794475062591	202	8846	2.28351797422564
GUT_GENOME287004	GUT_GENOME143185	75.7423876542097	5.18957038678542	242	9559	2.53164556962025
GUT_GENOME287004	GUT_GENOME163069	75.2751985745268	3.68203786969837	191	6140	3.11074918566775
GUT_GENOME287004	GUT_GENOME186606	74.5910990447587	3.8320755654892	222	9391	2.36396549888191
GUT_GENOME287004	GUT_GENOME235276	75.1008156520736	3.68237399755881	167	6830	2.44509516837482
GUT_GENOME287004	GUT_GENOME236870	73.5141821005555	3.27520199338746	144	6648	2.16606498194946
GUT_GENOME287004	GUT_GENOME239080	74.7647315920256	3.79273563159888	237	8647	2.74083497166647
GUT_GENOME287004	GUT_GENOME251364	74.6432881607752	3.78076046904636	235	9430	2.49204665959703
GUT_GENOME287004	GUT_GENOME258505	74.7473146027472	3.78497560661748	247	9084	2.7190664905328
GUT_GENOME287004	GUT_GENOME263468	75.5453869755109	3.74714735266069	233	7989	2.9165102015271
GUT_GENOME287004	GUT_GENOME264147	75.4144074217583	5.09846333198137	188	6515	2.88564850345357
GUT_GENOME287004	GUT_GENOME268176	75.182011437538	3.64237428791244	199	8924	2.22994173016584
GUT_GENOME287004	GUT_GENOME270563	75.1495305143374	3.68265884431379	195	7998	2.43810952738185
GUT_GENOME287004	GUT_GENOME272533	74.8217458564015	3.67621771028206	214	9383	2.28072045188106
GUT_GENOME287004	GUT_GENOME283326	75.2209134612568	3.79786861399729	198	9075	2.18181818181818
GUT_GENOME287004	GUT_GENOME284192	74.6059491858293	3.79528832461296	232	7871	2.94752890357007
GUT_GENOME287004	GUT_GENOME285252	74.8593848459294	3.71867817964978	185	7898	2.34236515573563
GUT_GENOME287004	GUT_GENOME287004	100.0	0.0	11082	11082	100.0
P15MS_consensus	GUT_GENOME011239	98.7451822884573	1.3635840476563	7390	8342	88.5878686166387
P15MS_consensus	GUT_GENOME011714	98.4761869848998	1.44508002341073	7553	8460	89.2789598108747
P15MS_consensus	GUT_GENOME012603	98.5117103966072	1.42082295527735	7656	8558	89.4601542416452
P15MS_consensus	GUT_GENOME014311	78.373959890101	4.89235431635623	828	7871	10.5196290179139
P15MS_consensus	GUT_GENOME018608	98.4116829166958	2.11089668633619	6958	9027	77.0798714966213
P15MS_consensus	GUT_GENOME018729	98.4020775604083	1.48450918602215	6818	7706	88.47651180898
P15MS_consensus	GUT_GENOME029117	78.5531887788456	5.37153431615118	865	7837	11.0373867551359
P15MS_consensus	GUT_GENOME066320	92.7331722775495	4.12687969837652	6818	9411	72.4471363298268
P15MS_consensus	GUT_GENOME067559	92.6971364278204	3.87253970275212	5782	7493	77.1653543307087
P15MS_consensus	GUT_GENOME091220	99.0594310826305	1.98581603031506	7747	8587	90.2177710492605
P15MS_consensus	GUT_GENOME092268	92.2489250763231	3.88382607936545	6857	9284	73.8582507539853
P15MS_consensus	GUT_GENOME092376	92.4942339206594	3.93358517283413	6873	8959	76.7161513561781
P15MS_consensus	GUT_GENOME093513	98.9380212387544	1.53062189306202	7714	8671	88.9632107023411
P15MS_consensus	GUT_GENOME094058	92.4591226908093	3.94005502361387	6824	9117	74.8491828452342
P15MS_consensus	GUT_GENOME103665	92.4763887200203	3.64176735329474	4939	7505	65.8094603597602
P15MS_consensus	GUT_GENOME104028	92.6001697358864	3.90293828674698	6541	9028	72.4523704031901
P15MS_consensus	GUT_GENOME104378	92.5854027367826	3.99421214071657	6613	8783	75.2931800068314
P15MS_consensus	GUT_GENOME109037	92.6142468202554	3.81527354230236	6237	8547	72.972972972973
P15MS_consensus	GUT_GENOME120881	98.6289296688177	2.19990074297284	7477	8913	83.8887018961068
P15MS_consensus	GUT_GENOME130816	98.2835326614332	2.84282943247965	7276	8712	83.5169880624426
P15MS_consensus	GUT_GENOME132204	79.2271924804115	4.70793638833263	1365	10147	13.4522518971124
P15MS_consensus	GUT_GENOME132205	98.3776007643308	2.92188801160229	7269	8609	84.4348937158787
P15MS_consensus	GUT_GENOME132206	75.1653143995588	5.6277313991138	57	8833	0.645307370089437
P15MS_consensus	GUT_GENOME137479	98.3097117799836	2.63474214020688	7444	8846	84.1510287135428
P15MS_consensus	GUT_GENOME143185	92.2428007796927	3.7949204854123	6603	9559	69.0762632074485
P15MS_consensus	GUT_GENOME163069	98.1089293543739	1.85402828296488	4452	6140	72.5081433224756
P15MS_consensus	GUT_GENOME186606	92.5957264618455	3.90705717957107	6739	9391	71.7601959322756
P15MS_consensus	GUT_GENOME235276	98.6836471868084	1.30501694443586	6340	6830	92.8257686676427
P15MS_consensus	GUT_GENOME236870	78.4531559456452	4.6331447479287	1080	6648	16.2454873646209
P15MS_consensus	GUT_GENOME239080	92.1440732469469	3.75855562841618	6527	8647	75.4828264137851
P15MS_consensus	GUT_GENOME251364	92.3096782308938	3.89836469125056	6728	9430	71.3467656415695
P15MS_consensus	GUT_GENOME258505	92.4431013487151	4.04191338027118	6875	9084	75.6825187142228
P15MS_consensus	GUT_GENOME263468	78.9927391059022	4.98959848979217	1357	7989	16.9858555513832
P15MS_consensus	GUT_GENOME264147	78.6464879973921	5.30941492932599	823	6515	12.632386799693
P15MS_consensus	GUT_GENOME268176	98.758984763817	1.51246937443707	7792	8924	87.315105333931
P15MS_consensus	GUT_GENOME270563	98.2026830162508	2.17717680713749	6994	7998	87.4468617154289
P15MS_consensus	GUT_GENOME272533	92.5495404196771	3.99200684848393	6577	9383	70.094852392625
P15MS_consensus	GUT_GENOME283326	98.4601677288924	2.21076444101603	7595	9075	83.6914600550964
P15MS_consensus	GUT_GENOME284192	92.8638685537598	4.0249314113983	6110	7871	77.6267310379876
P15MS_consensus	GUT_GENOME285252	92.8252754956138	3.87832883449426	6291	7898	79.6530767282856
P15MS_consensus	GUT_GENOME287004	76.6732397633685	5.48131290623923	221	10172	2.1726307510814
P15MS_consensus	P15MS_consensus	100.0	0.0	10171	10172	99.9901690916241
P15_MpT1_consensus	GUT_GENOME011239	98.6540640602331	1.34609297274522	6974	8342	83.601054902901
P15_MpT1_consensus	GUT_GENOME011714	98.3808186013963	1.45661858961679	7077	8460	83.6524822695036
P15_MpT1_consensus	GUT_GENOME012603	98.3918920764194	1.55528784947178	7229	8558	84.4706707174574
P15_MpT1_consensus	GUT_GENOME014311	77.8946094259014	4.67921925439669	804	7871	10.2147122347859
P15_MpT1_consensus	GUT_GENOME018608	98.3027904439573	2.25465085228885	6498	9027	71.9840478564307
P15_MpT1_consensus	GUT_GENOME018729	98.2953444336524	1.60061365635185	6510	7706	84.4796262652479
P15_MpT1_consensus	GUT_GENOME029117	78.3731743969872	5.11662226371805	806	7837	10.2845476585428
P15_MpT1_consensus	GUT_GENOME066320	92.5492377800362	4.13355875343162	6683	9411	71.0126447773882
P15_MpT1_consensus	GUT_GENOME067559	92.5770693378552	3.91485538334916	5643	7493	75.3102896036301
P15_MpT1_consensus	GUT_GENOME091220	98.8825541084644	2.26415524808915	7275	8587	84.7210900197974
P15_MpT1_consensus	GUT_GENOME092268	92.1576246013246	3.89299359358926	6635	9284	71.4670400689358
P15_MpT1_consensus	GUT_GENOME092376	92.3043843292204	3.93660601921753	6598	8959	73.6466123451278
P15_MpT1_consensus	GUT_GENOME093513	98.8332149391492	1.6585816283755	7295	8671	84.1310114173682
P15_MpT1_consensus	GUT_GENOME094058	92.3416095012116	4.05300201166294	6383	9117	70.0120653723813
P15_MpT1_consensus	GUT_GENOME103665	92.3708556906853	3.64673133282052	4724	7505	62.9447035309793
P15_MpT1_consensus	GUT_GENOME104028	92.5024790508662	3.90682622279764	6245	9028	69.1736818785999
P15_MpT1_consensus	GUT_GENOME104378	92.5261572426125	4.02456337243665	6295	8783	71.6725492428555
P15_MpT1_consensus	GUT_GENOME109037	92.5973163408487	3.81150136283446	5778	8547	67.6026676026676
P15_MpT1_consensus	GUT_GENOME120881	98.4799808671538	2.36742051010218	7087	8913	79.5130707954673
P15_MpT1_consensus	GUT_GENOME130816	98.1339154590959	2.96790066489502	6913	8712	79.3503213957759
P15_MpT1_consensus	GUT_GENOME132204	79.0559403246098	4.72525025331189	1300	10147	12.8116684734404
P15_MpT1_consensus	GUT_GENOME132205	98.2048315835642	3.08234469644898	7106	8609	82.5415263096759
P15_MpT1_consensus	GUT_GENOME132206	74.9680315508642	6.08351690673309	50	8833	0.566059096569682
P15_MpT1_consensus	GUT_GENOME137479	98.2431826239569	2.54470806110103	7080	8846	80.036174542166
P15_MpT1_consensus	GUT_GENOME143185	92.0470587455954	3.82234825779353	6759	9559	70.7082330787739
P15_MpT1_consensus	GUT_GENOME163069	98.0126556017461	1.94407528404604	4185	6140	68.1596091205212
P15_MpT1_consensus	GUT_GENOME186606	92.3944715255897	3.90563045458022	6422	9391	68.384623575764
P15_MpT1_consensus	GUT_GENOME235276	98.5538427827043	1.44746737755871	6130	6830	89.7510980966325
P15_MpT1_consensus	GUT_GENOME236870	78.2185015335623	4.58148738535759	1046	6648	15.734055354994
P15_MpT1_consensus	GUT_GENOME239080	92.1235249066855	3.69578772136121	6058	8647	70.0589799930612
P15_MpT1_consensus	GUT_GENOME251364	92.261184258692	3.90496118334658	6366	9430	67.507953340403
P15_MpT1_consensus	GUT_GENOME258505	92.335574478772	4.13525254970746	6442	9084	70.9158960810216
P15_MpT1_consensus	GUT_GENOME263468	78.6839568246317	4.82505929283511	1266	7989	15.8467893353361
P15_MpT1_consensus	GUT_GENOME264147	78.5015861168129	5.17458922519731	759	6515	11.6500383729854
P15_MpT1_consensus	GUT_GENOME268176	98.6616058716604	1.57153011297369	7323	8924	82.0596145226356
P15_MpT1_consensus	GUT_GENOME270563	98.0782743875168	2.27251543810807	6524	7998	81.5703925981495
P15_MpT1_consensus	GUT_GENOME272533	92.5281187271923	3.91007826411964	6218	9383	66.2687839710114
P15_MpT1_consensus	GUT_GENOME283326	98.3419821739625	2.25358955008895	7323	9075	80.6942148760331
P15_MpT1_consensus	GUT_GENOME284192	92.7735058383882	3.99929765506132	5967	7871	75.8099352051836
P15_MpT1_consensus	GUT_GENOME285252	92.7247112846439	3.82595165294605	5833	7898	73.8541402886807
P15_MpT1_consensus	GUT_GENOME287004	76.0675792873529	5.45815767592841	193	11082	1.74156289478433
P15_MpT1_consensus	P15MS_consensus	99.7852767491868	0.667118012735044	8564	10172	84.1918993314982
P15_MpT1_consensus	P15_MpT1_consensus	100.0	0.0	15466	15466	100.0
P20_consensus	GUT_GENOME011239	98.7531495592513	1.38655061126087	7148	8342	85.6868856389355
P20_consensus	GUT_GENOME011714	98.4578711404398	1.50580806501887	7294	8460	86.2174940898345
P20_consensus	GUT_GENOME012603	98.5071563267168	1.51416190277284	7499	8558	87.625613461089
P20_consensus	GUT_GENOME014311	78.1351378031662	4.77993494589973	913	7871	11.5995426248253
P20_consensus	GUT_GENOME018608	98.4676698303543	1.98254289283571	6731	9027	74.565193308962
P20_consensus	GUT_GENOME018729	98.4191707410907	1.52230501166675	6601	7706	85.6605242668051
P20_consensus	GUT_GENOME029117	78.7695323893196	5.14985059115712	865	7837	11.0373867551359
P20_consensus	GUT_GENOME066320	92.7675738600484	4.11990082954359	6651	9411	70.6726171501435
P20_consensus	GUT_GENOME067559	92.7764987214958	3.7908017880202	5617	7493	74.9632990791405
P20_consensus	GUT_GENOME091220	99.1396268902869	1.83436838411659	7553	8587	87.9585419820659
P20_consensus	GUT_GENOME092268	92.3183699291137	3.88864569721931	6772	9284	72.9426971133132
P20_consensus	GUT_GENOME092376	92.5079744302697	3.95210187665341	6669	8959	74.4391115079808
P20_consensus	GUT_GENOME093513	98.9168215551945	1.6634605315142	7693	8671	88.721024103333
P20_consensus	GUT_GENOME094058	92.5362844897444	3.96864346796335	6627	9117	72.688384336953
P20_consensus	GUT_GENOME103665	92.5803020978838	3.61052525362249	4893	7505	65.1965356429047
P20_consensus	GUT_GENOME104028	92.6128407159974	3.89342632059945	6404	9028	70.934869295525
P20_consensus	GUT_GENOME104378	92.5662018984085	3.97757257288966	6369	8783	72.5150859615166
P20_consensus	GUT_GENOME109037	92.7530045539936	3.8060896855535	6062	8547	70.9254709254709
P20_consensus	GUT_GENOME120881	98.6612625080691	2.0232964415445	7604	8913	85.3135868955458
P20_consensus	GUT_GENOME130816	98.3871732685379	2.56937832039798	7085	8712	81.3246097337006
P20_consensus	GUT_GENOME132204	79.0956100382402	4.82937445138198	1389	9908	14.0189745660073
P20_consensus	GUT_GENOME132205	98.411678449417	2.85937876623389	7308	8609	84.8879080032524
P20_consensus	GUT_GENOME132206	74.8683447395894	5.92928368751301	61	8833	0.690592097815012
P20_consensus	GUT_GENOME137479	98.2150233262942	2.93700055673685	7418	8846	83.8571105584445
P20_consensus	GUT_GENOME143185	92.1880344088721	3.8365988130417	6743	9559	70.5408515535098
P20_consensus	GUT_GENOME163069	98.2188807645881	1.57362368232456	4321	6140	70.3745928338762
P20_consensus	GUT_GENOME186606	92.4739125673371	3.91609150419432	6584	9391	70.1096794803535
P20_consensus	GUT_GENOME235276	98.7039316750048	1.31153725527093	6044	6830	88.4919472913616
P20_consensus	GUT_GENOME236870	78.4107813240219	4.67231721894421	1070	6648	16.0950661853189
P20_consensus	GUT_GENOME239080	92.2459634467241	3.77823655858278	6463	8647	74.74268532439
P20_consensus	GUT_GENOME251364	92.3113985218432	3.92186536815271	6766	9430	71.7497348886532
P20_consensus	GUT_GENOME258505	92.5441423475405	4.02897288309204	6663	9084	73.3487450462351
P20_consensus	GUT_GENOME263468	78.9575093310825	4.95837856143698	1410	7989	17.6492677431468
P20_consensus	GUT_GENOME264147	78.5532524784608	5.21546652215838	809	6515	12.4174980813507
P20_consensus	GUT_GENOME268176	98.8015196326932	1.3083383217259	7698	8924	86.2617660242044
P20_consensus	GUT_GENOME270563	98.2499823448021	1.93274080219729	6892	7998	86.1715428857214
P20_consensus	GUT_GENOME272533	92.6142077805337	3.95934287908641	6649	9383	70.8621975913887
P20_consensus	GUT_GENOME283326	98.5528686720703	2.02337467401969	7300	9075	80.4407713498623
P20_consensus	GUT_GENOME284192	92.9574345590226	3.96032534193344	6000	7871	76.2291957819845
P20_consensus	GUT_GENOME285252	92.9297898397593	3.81509701129958	6118	7898	77.462648771841
P20_consensus	GUT_GENOME287004	76.2498841498992	5.20434560472907	199	9908	2.00847799757772
P20_consensus	P15MS_consensus	99.4833959431424	1.15407643988355	8069	9908	81.4392410173597
P20_consensus	P15_MpT1_consensus	99.3619642764934	1.38827530789227	7451	9908	75.2018570851837
P20_consensus	P20_consensus	100.0	0.0	9898	9908	99.8990714574082
P31_consensus	GUT_GENOME011239	98.4436701635907	2.56892006190103	7162	8342	85.8547111004555
P31_consensus	GUT_GENOME011714	98.0981047795454	2.63522799458915	7298	8460	86.2647754137116
P31_consensus	GUT_GENOME012603	98.195313462383	2.55664828928985	7422	8558	86.7258705304978
P31_consensus	GUT_GENOME014311	78.5015404298053	4.80669566586303	882	7871	11.2056917799517
P31_consensus	GUT_GENOME018608	98.2748149497248	2.59469325720007	6595	9027	73.0586019718622
P31_consensus	GUT_GENOME018729	98.1053985084044	2.54434181992087	6507	7706	84.4406955618998
P31_consensus	GUT_GENOME029117	78.6722584740762	5.16462890794276	918	7837	11.7136659436009
P31_consensus	GUT_GENOME066320	93.2953642101656	4.0450094362765	7006	9177	76.3430314917729
P31_consensus	GUT_GENOME067559	93.2045464551338	3.78749128476671	5828	7493	77.7792606432671
P31_consensus	GUT_GENOME091220	99.1544518917585	2.1060059634104	7796	8587	90.788401071387
P31_consensus	GUT_GENOME092268	92.906999225263	3.91397597112256	7103	9177	77.4000217936145
P31_consensus	GUT_GENOME092376	92.9069164480541	3.96697184619771	6873	8959	76.7161513561781
P31_consensus	GUT_GENOME093513	98.617162802026	2.6060621931442	7593	8671	87.5677545842463
P31_consensus	GUT_GENOME094058	93.0141266525883	3.89569250327039	6795	9117	74.5310957551826
P31_consensus	GUT_GENOME103665	92.873434347751	3.66233482551104	5225	7505	69.620253164557
P31_consensus	GUT_GENOME104028	93.0189348911369	3.85909163921009	6807	9028	75.3987594151529
P31_consensus	GUT_GENOME104378	92.9542609300227	3.87439768480958	6464	8783	73.596720938176
P31_consensus	GUT_GENOME109037	92.9758018487954	3.81987278346111	6133	8547	71.7561717561718
P31_consensus	GUT_GENOME120881	98.3983488873226	2.77566796203522	7517	8913	84.3374845730955
P31_consensus	GUT_GENOME130816	98.5666687167051	1.85493643413597	7450	8712	85.514233241506
P31_consensus	GUT_GENOME132204	79.1547197929684	4.78140390416105	1444	9177	15.7349896480331
P31_consensus	GUT_GENOME132205	98.6592812614395	2.08908781031464	7441	8609	86.4328028807062
P31_consensus	GUT_GENOME132206	75.6707146235043	5.80739242777052	65	8833	0.735876825540586
P31_consensus	GUT_GENOME137479	98.5548165697745	1.86331794722246	7563	8846	85.4962695003391
P31_consensus	GUT_GENOME143185	92.7777537959997	3.77523178141659	6785	9177	73.9348370927318
P31_consensus	GUT_GENOME163069	97.8851307547699	2.59842166991661	4323	6140	70.4071661237785
P31_consensus	GUT_GENOME186606	92.789241309286	3.96204916655996	6690	9177	72.8996404053612
P31_consensus	GUT_GENOME235276	98.3530568004357	2.51839638550568	6202	6830	90.805270863836
P31_consensus	GUT_GENOME236870	78.2746660742855	4.65869111842573	1060	6648	15.9446450060168
P31_consensus	GUT_GENOME239080	92.7237869782968	3.65453544153301	6642	8647	76.8127674337921
P31_consensus	GUT_GENOME251364	92.7092803042022	3.80330158180476	7124	9177	77.6288547455596
P31_consensus	GUT_GENOME258505	93.0756707163138	3.92394988893451	6970	9084	76.7283135182739
P31_consensus	GUT_GENOME263468	79.0999361740445	4.93395807214012	1437	7989	17.9872324446113
P31_consensus	GUT_GENOME264147	78.9002990323904	5.19396327582028	862	6515	13.231005372218
P31_consensus	GUT_GENOME268176	98.4607113222048	2.56844543422597	7463	8924	83.6284177498879
P31_consensus	GUT_GENOME270563	98.144169820172	2.1818492003659	6903	7998	86.3090772693173
P31_consensus	GUT_GENOME272533	93.0101783296154	3.85693648872299	6583	9177	71.7336820311649
P31_consensus	GUT_GENOME283326	98.2348260472888	2.89564410044468	7309	9075	80.5399449035813
P31_consensus	GUT_GENOME284192	93.2386842171883	3.90367927404031	6273	7871	79.6976241900648
P31_consensus	GUT_GENOME285252	93.20100390124	3.79070616452463	6260	7898	79.260572296784
P31_consensus	GUT_GENOME287004	76.7497186978906	5.62668366575753	237	9177	2.58254331480876
P31_consensus	P15MS_consensus	99.2638917476885	2.1071875286437	7809	9177	85.0931677018634
P31_consensus	P15_MpT1_consensus	99.0777512427237	2.40374440830429	7374	9177	80.3530565544296
P31_consensus	P20_consensus	99.2408118338792	2.31874354714595	7728	9177	84.2105263157895
P31_consensus	P31_consensus	100.0	0.0	9177	9177	100.0
P32_consensus	GUT_GENOME011239	98.5908928052903	2.15782663180602	7413	8342	88.8635818748502
P32_consensus	GUT_GENOME011714	98.3570468202598	2.04605053014527	7373	8460	87.1513002364066
P32_consensus	GUT_GENOME012603	98.352745640759	2.0634697659285	7338	8558	85.7443327880346
P32_consensus	GUT_GENOME014311	78.300796087408	4.76839563925664	834	7871	10.5958582136958
P32_consensus	GUT_GENOME018608	98.689479846215	1.75841326528939	7299	9027	80.8574277168495
P32_consensus	GUT_GENOME018729	98.1823520798829	2.05603274780599	6634	7706	86.0887620036335
P32_consensus	GUT_GENOME029117	78.7832820344049	5.18177182926246	860	7837	10.9735868316958
P32_consensus	GUT_GENOME066320	92.7898726889548	4.2662321875518	6955	9411	73.9028796089682
P32_consensus	GUT_GENOME067559	92.8639690037281	3.84234259599129	5853	7493	78.1129053783531
P32_consensus	GUT_GENOME091220	98.6048390858908	2.26761080933929	7641	8587	88.9833469197624
P32_consensus	GUT_GENOME092268	92.2951548309415	4.02896048830659	7014	9284	75.5493321844033
P32_consensus	GUT_GENOME092376	92.5753872977319	4.0099909366951	6852	8959	76.4817501953343
P32_consensus	GUT_GENOME093513	98.7828539481739	2.27456899172205	7944	8671	91.6157305962403
P32_consensus	GUT_GENOME094058	92.4563728280895	4.03210421565594	6823	9117	74.8382143248876
P32_consensus	GUT_GENOME103665	92.5990942006784	3.63532213568206	5036	7505	67.1019320453031
P32_consensus	GUT_GENOME104028	92.7258460289376	3.97242984629696	6876	9028	76.1630482941958
P32_consensus	GUT_GENOME104378	92.6652935693713	3.95556582410448	6645	8783	75.6575202094956
P32_consensus	GUT_GENOME109037	92.7497103857255	3.81646669183934	6259	8547	73.2303732303732
P32_consensus	GUT_GENOME120881	98.9717563390583	1.76692032230444	8027	8913	90.059463704701
P32_consensus	GUT_GENOME130816	98.2522589675236	2.99403458734625	7370	8712	84.5959595959596
P32_consensus	GUT_GENOME132204	79.1121191127712	4.83041558064065	1382	10147	13.6197891002267
P32_consensus	GUT_GENOME132205	98.5923522935257	2.95455013264118	7601	8609	88.2913230340341
P32_consensus	GUT_GENOME132206	75.2583048548714	5.84444537712743	65	8833	0.735876825540586
P32_consensus	GUT_GENOME137479	98.3303523948266	2.80880839171208	7624	8846	86.1858467103776
P32_consensus	GUT_GENOME143185	92.4016254740201	4.1207468194344	7115	9559	74.4324720159012
P32_consensus	GUT_GENOME163069	98.021274226829	2.28800197858137	4384	6140	71.400651465798
P32_consensus	GUT_GENOME186606	92.5947682927581	4.0121929536169	7064	9391	75.2209562346928
P32_consensus	GUT_GENOME235276	98.5480879946647	2.17757059532099	6186	6830	90.5710102489019
P32_consensus	GUT_GENOME236870	78.4655184375085	4.61815341893248	1045	6648	15.7190132370638
P32_consensus	GUT_GENOME239080	92.4107132452352	3.74886577951239	6470	8647	74.8236382560426
P32_consensus	GUT_GENOME251364	92.3433370395196	3.96616363966406	6916	9430	73.3404029692471
P32_consensus	GUT_GENOME258505	92.6204192371487	4.05129226872654	7032	9084	77.4108322324967
P32_consensus	GUT_GENOME263468	78.8157719951711	5.04639458587734	1350	7989	16.8982350732257
P32_consensus	GUT_GENOME264147	78.8659501870011	5.15220225068877	861	6515	13.2156561780507
P32_consensus	GUT_GENOME268176	98.5178111116086	1.92148061945704	7743	8924	86.7660242043927
P32_consensus	GUT_GENOME270563	97.9138204098711	2.53558169318424	6994	7998	87.4468617154289
P32_consensus	GUT_GENOME272533	92.6834241554735	3.95855241306628	6748	9383	71.9172972396888
P32_consensus	GUT_GENOME283326	98.7754664320155	1.69122206763497	7970	9075	87.8236914600551
P32_consensus	GUT_GENOME284192	92.8483966886098	4.10871432184976	6319	7871	80.2820480243933
P32_consensus	GUT_GENOME285252	92.9938588866823	3.81949639540704	6265	7898	79.3238794631552
P32_consensus	GUT_GENOME287004	76.217768052242	5.35708019122447	222	10178	2.18117508351346
P32_consensus	P15MS_consensus	98.556876462508	2.3181763986528	7654	10172	75.2457727093984
P32_consensus	P15_MpT1_consensus	98.4518860624408	2.39270030650902	7235	10178	71.0846924739635
P32_consensus	P20_consensus	98.635724700876	2.04192093151528	7641	9908	77.1194993944287
P32_consensus	P31_consensus	98.2510975885317	3.09194184707112	7595	9177	82.7612509534706
P32_consensus	P32_consensus	100.0	0.0	10178	10178	100.0
P45_consensus	GUT_GENOME011239	92.5690235038896	3.9540679798666	6392	8342	76.6243107168545
P45_consensus	GUT_GENOME011714	92.5007106251182	3.97129858348719	6639	8460	78.4751773049645
P45_consensus	GUT_GENOME012603	92.6153050291066	4.01388673757921	6830	8558	79.8083664407572
P45_consensus	GUT_GENOME014311	78.2661089357202	4.68744547831676	927	7871	11.7774107483166
P45_consensus	GUT_GENOME018608	92.6208464820535	4.17072024317353	6198	9027	68.6606846128282
P45_consensus	GUT_GENOME018729	92.5857485852471	4.05164416669373	6028	7706	78.2247599273294
P45_consensus	GUT_GENOME029117	78.6406178911238	5.17662966983329	965	7837	12.3133852239377
P45_consensus	GUT_GENOME066320	98.7185141453452	2.03389494180528	8098	9411	86.0482414196153
P45_consensus	GUT_GENOME067559	98.5319940784735	2.47985154976414	6649	7493	88.7361537434939
P45_consensus	GUT_GENOME091220	92.9835395049926	4.07621955290505	6782	8587	78.9798532665657
P45_consensus	GUT_GENOME092268	98.7702983805601	2.00389504803075	8158	9284	87.8716070659199
P45_consensus	GUT_GENOME092376	98.6966430066494	2.14299086315171	7879	8959	87.9450831566023
P45_consensus	GUT_GENOME093513	92.5235444851602	4.13075029725082	7002	8671	80.7519317264445
P45_consensus	GUT_GENOME094058	98.6456919454549	2.21155043291801	8137	9117	89.2508500603269
P45_consensus	GUT_GENOME103665	98.8024052194243	1.8344107566725	5622	7505	74.9100599600266
P45_consensus	GUT_GENOME104028	98.7360091866528	2.18546206081156	7722	9028	85.533894550288
P45_consensus	GUT_GENOME104378	98.6777264396825	2.14196321060401	7813	8783	88.9559376067403
P45_consensus	GUT_GENOME109037	98.7569429571799	1.97432945134069	7184	8547	84.0528840528841
P45_consensus	GUT_GENOME120881	92.4549054127708	4.17749257288718	6827	8913	76.5959833950409
P45_consensus	GUT_GENOME130816	93.3327177180148	3.93599462554558	6944	8712	79.7061524334252
P45_consensus	GUT_GENOME132204	79.2641387853182	4.73686429477168	1495	10147	14.7334187444565
P45_consensus	GUT_GENOME132205	93.2948921533318	4.05064629995031	7031	8609	81.6703449878035
P45_consensus	GUT_GENOME132206	75.3544612934475	6.16923153101061	74	8833	0.837767462923129
P45_consensus	GUT_GENOME137479	93.2787849637416	3.98717473248708	6960	8846	78.6796292109428
P45_consensus	GUT_GENOME143185	98.9063469564196	2.01442863240698	8509	9559	89.0155874045402
P45_consensus	GUT_GENOME163069	92.3535697042792	3.99995068609293	4099	6140	66.7589576547231
P45_consensus	GUT_GENOME186606	98.7110008875799	2.11239315345095	8085	9391	86.0930678309019
P45_consensus	GUT_GENOME235276	92.5296044542393	3.95950828140999	5500	6830	80.5270863836018
P45_consensus	GUT_GENOME236870	78.5347419910368	4.52634885654335	1121	6648	16.8622141997593
P45_consensus	GUT_GENOME239080	98.6975573109834	2.01808880972856	7706	8647	89.1176130449867
